26;010100001;24;118;0;0;0
26;010100001;24;119;0;0;0
26;010100001;24;120;0;0;0
26;010100001;24;121;0;0;0
26;010100001;24;122;0;0;0
26;010100001;25;Без;1;0;1
26;010100001;25;101;0;0;0
26;010100001;25;102;1;0;1
26;010100001;25;103;0;0;0
26;010100001;25;104;0;0;0
26;010100001;25;105;0;0;0
26;010100001;25;106;0;0;0
26;010100001;25;107;0;0;0
26;010100001;25;108;0;0;0
26;010100001;25;109;0;0;0
26;010100001;25;110;0;0;0
26;010100001;25;111;0;0;0
26;010100001;25;112;0;0;0
26;010100001;25;113;0;0;0
26;010100001;25;114;0;0;0
26;010100001;25;115;0;0;0
26;010100001;25;116;0;0;0
26;010100001;25;117;0;0;0
26;010100001;25;118;0;0;0
26;010100001;25;119;0;0;0
26;010100001;25;120;0;0;0
26;010100001;25;121;0;0;0
26;010100001;25;122;0;0;0
26;010100001;26;Без;24;9;15
26;010100001;26;101;6;1;5
26;010100001;26;102;0;0;0
26;010100001;26;103;0;0;0
26;010100001;26;104;3;2;1
26;010100001;26;105;0;0;0
26;010100001;26;106;0;0;0
26;010100001;26;107;1;0;1
26;010100001;26;108;0;0;0
26;010100001;26;109;0;0;0
26;010100001;26;110;0;0;0
26;010100001;26;111;0;0;0
26;010100001;26;112;0;0;0
26;010100001;26;113;0;0;0
26;010100001;26;114;0;0;0
26;010100001;26;115;0;0;0
26;010100001;26;116;0;0;0
26;010100001;26;117;0;0;0
26;010100001;26;118;0;0;0
26;010100001;26;119;1;0;1
26;010100001;26;120;0;0;0
26;010100001;26;121;0;0;0
26;010100001;26;122;10;2;8
26;010100001;27;Без;0;0;0
26;010100001;27;101;0;0;0
26;010100001;27;102;0;0;0
26;010100001;27;103;0;0;0
26;010100001;27;104;0;0;0
26;010100001;27;105;0;0;0
26;010100001;27;106;0;0;0
26;010100001;27;107;0;0;0
26;010100001;27;108;0;0;0
26;010100001;27;109;0;0;0
26;010100001;27;110;0;0;0
26;010100001;27;111;0;0;0
26;010100001;27;112;0;0;0
26;010100001;27;113;0;0;0
26;010100001;27;114;0;0;0
26;010100001;27;115;0;0;0
26;010100001;27;116;0;0;0
26;010100001;27;117;0;0;0
26;010100001;27;118;0;0;0
26;010100001;27;119;0;0;0
26;010100001;27;120;0;0;0
26;010100001;27;121;0;0;0
26;010100001;27;122;0;0;0
26;010100001;28;Без;7;4;3
26;010100001;28;101;7;2;5
26;010100001;28;102;10;7;3
26;010100001;28;103;0;0;0
26;010100001;28;104;0;0;0
26;010100001;28;105;1;1;0
26;010100001;28;106;1;1;0
26;010100001;28;107;2;1;1
26;010100001;28;108;0;0;0
26;010100001;28;109;0;0;0
26;010100001;28;110;0;0;0
26;010100001;28;111;1;0;1
26;010100001;28;112;0;0;0
26;010100001;28;113;0;0;0
26;010100001;28;114;0;0;0
26;010100001;28;115;0;0;0
26;010100001;28;116;1;1;0
26;010100001;28;117;0;0;0
26;010100001;28;118;0;0;0
26;010100001;28;119;0;0;0
26;010100001;28;120;0;0;0
26;010100001;28;121;0;0;0
26;010100001;28;122;3;1;2
26;010100002;2;Без;0;0;0
26;010100002;2;101;0;0;0
26;010100002;2;102;0;0;0
26;010100002;2;103;0;0;0
26;010100002;2;104;0;0;0
26;010100002;2;105;0;0;0
26;010100002;2;106;0;0;0
26;010100002;2;107;0;0;0
26;010100002;2;108;0;0;0
26;010100002;2;109;0;0;0
26;010100002;2;110;0;0;0
26;010100002;2;111;0;0;0
26;010100002;2;112;0;0;0
26;010100002;2;113;0;0;0
26;010100002;2;114;0;0;0
26;010100002;2;115;0;0;0
26;010100002;2;116;0;0;0
26;010100002;2;117;0;0;0
26;010100002;2;118;0;0;0
26;010100002;2;119;0;0;0
26;010100002;2;120;0;0;0
26;010100002;2;121;0;0;0
26;010100002;2;122;0;0;0
26;010100002;4;Без;0;0;0
26;010100002;4;101;3;3;0
26;010100002;4;102;0;0;0
26;010100002;4;103;0;0;0
26;010100002;4;104;0;0;0
26;010100002;4;105;0;0;0
26;010100002;4;106;0;0;0
26;010100002;4;107;0;0;0
26;010100002;4;108;0;0;0
26;010100002;4;109;0;0;0
26;010100002;4;110;0;0;0
26;010100002;4;111;0;0;0
26;010100002;4;112;0;0;0
26;010100002;4;113;0;0;0
26;010100002;4;114;0;0;0
26;010100002;4;115;0;0;0
26;010100002;4;116;0;0;0
26;010100002;4;117;0;0;0
26;010100002;4;118;0;0;0
26;010100002;4;119;0;0;0
26;010100002;4;120;0;0;0
26;010100002;4;121;0;0;0
26;010100002;4;122;0;0;0
26;010100002;5;Без;0;0;0
26;010100002;5;101;0;0;0
26;010100002;5;102;0;0;0
26;010100002;5;103;0;0;0
26;010100002;5;104;0;0;0
26;010100002;5;105;0;0;0
26;010100002;5;106;0;0;0
26;010100002;5;107;0;0;0
26;010100002;5;108;0;0;0
26;010100002;5;109;0;0;0
26;010100002;5;110;0;0;0
26;010100002;5;111;0;0;0
26;010100002;5;112;0;0;0
26;010100002;5;113;0;0;0
26;010100002;5;114;0;0;0
26;010100002;5;115;0;0;0
26;010100002;5;116;0;0;0
26;010100002;5;117;0;0;0
26;010100002;5;118;0;0;0
26;010100002;5;119;0;0;0
26;010100002;5;120;0;0;0
26;010100002;5;121;0;0;0
26;010100002;5;122;0;0;0
26;010100002;6;Без;0;0;0
26;010100002;6;101;0;0;0
26;010100002;6;102;0;0;0
26;010100002;6;103;0;0;0
26;010100002;6;104;0;0;0
26;010100002;6;105;0;0;0
26;010100002;6;106;0;0;0
26;010100002;6;107;0;0;0
26;010100002;6;108;0;0;0
26;010100002;6;109;0;0;0
26;010100002;6;110;0;0;0
26;010100002;6;111;0;0;0
26;010100002;6;112;0;0;0
26;010100002;6;113;0;0;0
26;010100002;6;114;0;0;0
26;010100002;6;115;0;0;0
26;010100002;6;116;0;0;0
26;010100002;6;117;0;0;0
26;010100002;6;118;0;0;0
26;010100002;6;119;0;0;0
26;010100002;6;120;0;0;0
26;010100002;6;121;0;0;0
26;010100002;6;122;0;0;0
26;010100002;7;Без;14;5;9
26;010100002;7;101;2;0;2
26;010100002;7;102;4;2;2
26;010100002;7;103;0;0;0
26;010100002;7;104;0;0;0
26;010100002;7;105;0;0;0
26;010100002;7;106;0;0;0
26;010100002;7;107;1;1;0
26;010100002;7;108;0;0;0
26;010100002;7;109;0;0;0
26;010100002;7;110;1;0;1
26;010100002;7;111;1;0;1
26;010100002;7;112;0;0;0
26;010100002;7;113;0;0;0
26;010100002;7;114;0;0;0
26;010100002;7;115;0;0;0
26;010100002;7;116;0;0;0
26;010100002;7;117;0;0;0
26;010100002;7;118;0;0;0
