24;080300034;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;0;0;0;8;13;13;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;14;14;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;7;7;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0
24;080300035;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;2;2;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;2;2;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;10;10;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;1;1;0;27;0;0;0;28;1;1;0
24;080300036;8;1;0;0;0;2;0;0;0;3;0;0;0;4;4;4;0;5;0;0;0;6;0;0;0;7;1;1;0;8;41;41;0;9;0;0;0;10;0;0;0;11;0;0;0;12;50;50;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;3;3;0;18;11;11;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;1;1;0;26;6;6;0;27;0;0;0;28;10;10;0
26;091400018;9;1;0;0;0;2;1;0;1;3;0;0;0;4;1;1;0;5;0;0;0;6;0;0;0;7;11;1;10;8;56;49;7;9;0;0;0;10;0;0;0;11;0;0;0;12;13;9;4;13;68;53;15;14;0;0;0;15;0;0;0;16;0;0;0;17;8;3;5;18;77;65;12;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;10;3;7;27;0;0;0;28;25;18;7
26;104800071;10;1;0;0;0;2;0;0;0;3;0;0;0;4;7;7;0;5;0;0;0;6;0;0;0;7;4;1;3;8;10;7;3;9;0;0;0;10;0;0;0;11;1;0;1;12;8;1;7;13;0;0;0;14;0;0;0;15;0;0;0;16;1;1;0;17;4;2;2;18;36;30;6;19;0;0;0;20;0;0;0;21;1;1;0;22;0;0;0;23;0;0;0;24;0;0;0;25;1;1;0;26;10;2;8;27;0;0;0;28;25;20;5
26;111800001;11;1;0;0;0;2;0;0;0;3;0;0;0;4;7;4;3;5;0;0;0;6;0;0;0;7;12;2;10;8;56;50;6;9;1;0;1;10;0;0;0;11;0;0;0;12;22;13;9;13;11;9;2;14;0;0;0;15;0;0;0;16;0;0;0;17;9;6;3;18;51;39;12;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;1;1;0;24;0;0;0;25;1;1;0;26;12;2;10;27;2;1;1;28;13;10;3
24;121400011;12;1;0;0;0;2;0;0;0;3;0;0;0;4;3;3;0;5;0;0;0;6;0;0;0;7;9;9;0;8;4;4;0;9;0;0;0;10;0;0;0;11;0;0;0;12;13;13;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;1;1;0;18;53;53;0;19;2;2;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;5;5;0;27;1;1;0;28;4;4;0
26;151000027;15;1;1;1;0;2;0;0;0;3;0;0;0;4;10;3;7;5;0;0;0;6;0;0;0;7;12;4;8;8;91;87;4;9;0;0;0;10;0;0;0;11;1;1;0;12;12;8;4;13;8;8;0;14;0;0;0;15;0;0;0;16;0;0;0;17;8;6;2;18;25;19;6;19;1;1;0;20;1;1;0;21;1;1;0;22;2;2;0;23;0;0;0;24;0;0;0;25;1;0;1;26;6;2;4;27;0;0;0;28;8;6;2;29;0;0;0
26;162202040;16;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;1;1;0;6;0;0;0;7;2;2;0;8;8;8;0;9;0;0;0;10;0;0;0;11;0;0;0;12;4;4;0;13;26;26;0;14;0;0;0;15;0;0;0;16;0;0;0;17;8;8;0;18;82;82;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;1;1;0;27;0;0;0;28;1;1;0
26;162202047;16;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;2;2;0;8;12;12;0;9;0;0;0;10;0;0;0;11;0;0;0;12;2;1;1;13;4;3;1;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0
